ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,RejectionReason
45761193.0,627.0,917,BMW,535,2019,Sedan,Yes,Hybrid,3,777200 km,6,Automatic,Rear,4-May,,Black,12.0,Invalid or Empty value in 'Wheel'
,18817.0,397,TOYOTA,Prius,2016,Sedan,,Hybrid,1.8,80000 km,4,Tiptronic,Front,4-May,Left wheel,Grey,12.0,Invalid ID format (not an integer)
45786739.0,17249.0,-,MERCEDES-BENZ,ML 500 AMG,2006,Jeep,Yes,Petrol,5,,8,Tiptronic,4x4,4-May,Left wheel,Golden,12.0,Invalid or Empty value in 'Mileage'
45732622.0,8386.0,639,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,490900 km,4,Automatic,Front,4-May,,Orange,4.0,Invalid or Empty value in 'Wheel'
45815395.0,4234.0,353,TOYOTA,Prius,2020,Hatchback,Yes,Hybrid,,600251 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Engine volume'
45813739.0,1646.0,1104,JAGUAR,XJ,2019,Sedan,,Petrol,3,618000 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Leather interior'
45782339.0,14426.0,761,TOYOTA,Prius,2012,Sedan,No,Hybrid,1.8,398000 km,4,Automatic,Front,4-May,,Silver,6.0,Invalid or Empty value in 'Wheel'
45680615.0,13485.0,-,SUZUKI,Grand Vitara,2011,Jeep,No,Petrol,2.7,382200 km,6,Automatic,4x4,4-May,,Carnelian red,6.0,Invalid or Empty value in 'Wheel'
45812918.0,10663.0,642,FORD,Focus,2014,Hatchback,No,Petrol,2,492200 km,4,Tiptronic,Front,4-May,Left wheel,,8.0,Invalid or Empty value in 'Color'
45652064.0,392.0,690,LEXUS,RX 450,2022,Jeep,Yes,,3.5,661400 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Fuel type'
,14009.0,595,TOYOTA,Aqua,2015,Hatchback,Yes,Petrol,1.5,137350 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid ID format (not an integer)
45811254.0,16621.0,1317,BMW,528,2005,Sedan,Yes,Petrol,2.8,441800 km,6,,Rear,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Gear box type'
45813335.0,12231.0,1399,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,,476600 km,6,Automatic,Front,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Engine volume'
45464974.0,,1077,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,19968 km,4,Automatic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Price'
45761241.0,220.0,259,CHEVROLET,Volt,2021,,Yes,Hybrid,1.4,653800 km,4,Automatic,Front,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Category'
45770519.0,31988.0,-,SUBARU,Impreza WRX/STI LIMITED,1997,Sedan,Yes,Petrol,2.5 Turbo,153600 km,4,Manual,4x4,4-May,Left wheel,Blue,12.0,Illegal characters in 'Model'
45809046.0,107841.0,1053,FORD,F150,2014,Sedan,Yes,Petrol,3.5,91193 km,4,Automatic,Front,,Left wheel,White,4.0,Invalid or Empty value in 'Doors'
45798930.0,23521.0,-,BMW,X5,2003,Jeep,Yes,,3,173528 km,6,Tiptronic,4x4,4-May,Left wheel,Blue,10.0,Invalid or Empty value in 'Fuel type'
45740382.0,127000.0,-,JEEP,Cherokee,2018,Jeep,Yes,Diesel,,26713 km,6,Automatic,4x4,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Engine volume'
45766622.0,,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,205968 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Price'
45435622.0,46258.0,-,AUDI,A4,1988,Sedan,,Diesel,2.0 Turbo,12700 km,4,Tiptronic,Front,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Leather interior'
45815383.0,627.0,777,LEXUS,IS 250,2021,Sedan,Yes,Petrol,2.5,566500 km,6,Automatic,,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Drive wheels'
,10635.0,893,HYUNDAI,Elantra,2008,Sedan,Yes,Diesel,1.6,209973 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid ID format (not an integer)
45810519.0,23828.0,642,,Orlando,2001,Jeep,Yes,Diesel,2,298400,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Manufacturer'
43767061.0,,-,MERCEDES-BENZ,Sprinter,2006,Microbus,Yes,Diesel,2.7 Turbo,37440 km,5,Tiptronic,Rear,2-Mar,Left wheel,Yellow,2.0,Invalid or Empty value in 'Price'
45788451.0,6272.0,-,BMW,318,1998,Sedan,No,Petrol,1.9,,4,Manual,Rear,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Mileage'
45781385.0,43905.0,-,BMW,X5 M,1992,Universal,Yes,,4.4 Turbo,0 km,8,Tiptronic,4x4,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Fuel type'
45792287.0,15053.0,-,MERCEDES-BENZ,C 230,2011,,Yes,Petrol,2.5,464600 km,6,Tiptronic,Rear,4-May,Left wheel,Black,6.0,Invalid or Empty value in 'Category'
45794348.0,2195.0,-,OPEL,Omega,2019,,No,CNG,2,687291 km,4,Manual,Rear,4-May,Left wheel,Pink,0.0,Invalid or Empty value in 'Category'
45788021.0,4234.0,-,NISSAN,Bluebird,2020,,No,Petrol,2,666300 km,4,Tiptronic,Front,4-May,Right-hand drive,Carnelian red,12.0,Invalid or Empty value in 'Category'
45775430.0,,-,BMW,525,2003,Sedan,Yes,Petrol,2.5,0 km,6,Tiptronic,Rear,4-May,Right-hand drive,Black,6.0,Invalid or Empty value in 'Price'
45805913.0,9408.0,-,MITSUBISHI,Pajero,2013,Jeep,No,Petrol,3.5 Turbo,700851 km,,Tiptronic,4x4,4-May,Right-hand drive,Silver,4.0,Invalid or Empty value in 'Cylinders'
45797838.0,18826.0,583,HYUNDAI,Elantra,2006,Sedan,Yes,Petrol,1.6,403300 km,4,Automatic,Front,4-May,Left wheel,Silver,,Invalid or Empty value in 'Airbags'
45646890.0,1019.0,917,BMW,X5,2013,Jeep,Yes,Diesel,3,,6,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Mileage'
45809712.0,19579.0,503,TOYOTA,Aqua,2001,Hatchback,Yes,Petrol,1.5,232000 km,4,,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Gear box type'
,16894.0,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,211075 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid ID format (not an integer)
45802716.0,16308.0,-,VOLKSWAGEN,Jetta,2008,Sedan,No,Petrol,2,319900 km,4,,Front,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Gear box type'
45786991.0,4077.0,-,BMW,520,2016,Sedan,No,Petrol,2,632000 km,6,Manual,Rear,4-May,Left wheel,Black,,Invalid or Empty value in 'Airbags'
45816508.0,47042.0,-,MERCEDES-BENZ,Sprinter,1981,Microbus,Yes,Diesel,3.0 Turbo,0 km,6,,Rear,4-May,Left wheel,White,2.0,Invalid or Empty value in 'Gear box type'
45802161.0,30583.0,777,HYUNDAI,H1,1995,Minivan,Yes,Diesel,2.5,195300 km,4,Automatic,Front,4-May,,Black,4.0,Invalid or Empty value in 'Wheel'
45537422.0,15994.0,-,MERCEDES-BENZ,E 200,2013,Sedan,Yes,CNG,1.8,459200 km,,Automatic,Rear,4-May,Left wheel,Silver,6.0,Invalid or Empty value in 'Cylinders'
,87811.0,-,TOYOTA,Camry,2018,Sedan,Yes,Petrol,3.5,18000 km,6,Automatic,Front,4-May,Left wheel,Black,10.0,Invalid ID format (not an integer)
45815378.0,34497.0,,NISSAN,Quest,1995,Minivan,Yes,CNG,3.5,37807 km,6,Automatic,Front,>5,Left wheel,,12.0,Invalid or Empty value in 'Levy'
45813592.0,5488.0,-,BMW,320,2017,Coupe,Yes,Petrol,2,574200 km,6,Manual,Rear,4-May,Left wheel,Blue,6.0,Duplicate ID
45756953.0,17562.0,1356,LEXUS,GX 470,2009,Jeep,Yes,Petrol,,409200 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Engine volume'
44413127.0,17876.0,779,VOLKSWAGEN,Passat,2005,Sedan,Yes,Petrol,2.5,419300 km,6,,Front,4-May,Left wheel,Beige,12.0,Invalid or Empty value in 'Gear box type'
45648168.0,282.0,,HYUNDAI,Sonata,2022,Sedan,Yes,Hybrid,2.4,649900 km,4,Automatic,Front,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Levy'
45803313.0,16741.0,640,HYUNDAI,Sonata,2007,,Yes,Petrol,2,382849 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Category'
45801010.0,34497.0,-,KIA,Optima,1994,Sedan,Yes,Petrol,2.4,51600 km,,Tiptronic,Front,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Cylinders'
45730243.0,25591.0,528,HYUNDAI,Elantra,2000,Sedan,Yes,Petrol,1.6,318400 km,,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Cylinders'
45798970.0,3000.0,-,VOLKSWAGEN,Golf,2020,Hatchback,No,Petrol,1.6,718400 km,4,Manual,Front,4-May,Left wheel,Blue,,Invalid or Empty value in 'Airbags'
45774693.0,19757.0,-,HYUNDAI,Tucson,2006,,Yes,Petrol,2.7,429600 km,6,Tiptronic,4x4,4-May,Left wheel,Black,6.0,Invalid or Empty value in 'Category'
45757316.0,282.0,2455,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.7,558900 km,8,Automatic,4x4,4-May,Left wheel,,0.0,Invalid or Empty value in 'Color'
,5018.0,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0,Invalid ID format (not an integer)
45815355.0,8154.0,1172,LEXUS,IS 350,2011,Sedan,Yes,Petrol,3.5,572400 km,6,Automatic,4x4,4-May,Left wheel,Silver,12.0,Duplicate ID
45776831.0,13500.0,-,MERCEDES-BENZ,A 140 140,2009,Microbus,No,Diesel,2.9,358500 km,1,,Rear,4-May,Left wheel,Carnelian red,1.0,Invalid or Empty value in 'Gear box type'
45687624.0,14426.0,-,KIA,RIO,2008,Hatchback,No,Petrol,1.2,405600 km,,Manual,Front,4-May,Left wheel,Silver,2.0,Invalid or Empty value in 'Cylinders'
45770840.0,9722.0,-,TOYOTA,Ist,2014,Hatchback,No,Petrol,,573400 km,4,Automatic,Front,4-May,Right-hand drive,Brown,2.0,Invalid or Empty value in 'Engine volume'
45644947.0,29479.0,1058,TOYOTA,Highlander,1995,Jeep,Yes,Hybrid,3.5,280567 km,6,Automatic,4x4,4-May,Left wheel,Silver,,Invalid or Empty value in 'Airbags'
,2587.0,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,16213 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid ID format (not an integer)
45764486.0,4861.0,1324,TOYOTA,,2019,Jeep,Yes,Hybrid,3.3,639800 km,6,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Model'
45681851.0,17562.0,530,FORD,Fusion,2009,Sedan,No,Petrol,1.6 Turbo,459200,4,Tiptronic,,4-May,Left wheel,Blue,8.0,Invalid or Empty value in 'Drive wheels'
45727133.0,24029.0,640,SSANGYONG,Korando,1996,,Yes,Diesel,2,281400 km,4,Automatic,Front,4-May,Left wheel,Orange,4.0,Invalid or Empty value in 'Category'
45776041.0,19757.0,650,CHEVROLET,Cruze,2009,,No,Petrol,1.4 Turbo,390800 km,4,Tiptronic,Front,4-May,Left wheel,Black,16.0,Invalid or Empty value in 'Category'
45770566.0,5959.0,-,HONDA,Passport,1999,Jeep,No,CNG,3.2,,6,Automatic,4x4,4-May,Left wheel,Green,2.0,Invalid or Empty value in 'Mileage'
45733341.0,9722.0,765,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,433800 km,4,Automatic,Front,4-May,,Orange,4.0,Invalid or Empty value in 'Wheel'
45731490.0,18669.0,862,,H1,2009,Minivan,Yes,Diesel,2.5,293300 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Duplicate ID
45815123.0,188.0,862,TOYOTA,Camry,2020,Sedan,Yes,Petrol,2.5,785000 km,4,Automatic,Front,4-May,Left wheel,,12.0,Invalid or Empty value in 'Color'
45370085.0,16308.0,779,FORD,Fusion,2007,Sedan,No,Petrol,,157715 km,4,Automatic,Front,4-May,Left wheel,,12.0,Invalid or Empty value in 'Engine volume'
45808475.0,,749,CHEVROLET,Equinox,2014,Jeep,Yes,Petrol,2.4,179995 km,4,Automatic,4x4,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Price'
45730727.0,42692.0,730,SSANGYONG,Actyon,1988,Jeep,Yes,Diesel,1.6,0 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45780161.0,13799.0,751,KIA,Optima,2013,Sedan,No,Petrol,2.4,442200 km,4,Automatic,Front,4-May,,Silver,0.0,Invalid or Empty value in 'Wheel'
,11422.0,790,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,133207 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid ID format (not an integer)
45653522.0,8311.0,502,HONDA,,2017,Sedan,Yes,Hybrid,1.5,516600 km,4,Automatic,Front,4-May,Left wheel,White,0.0,Invalid or Empty value in 'Model'
45803386.0,,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,348486 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Price'
45804406.0,43880.0,900,JEEP,Compass,1989,Jeep,Yes,Petrol,2.4,0 km,4,Automatic,Front,4-May,Left wheel,White,,Invalid or Empty value in 'Airbags'
45802297.0,45734.0,1091,,H1,1984,Universal,Yes,Diesel,2.5,0 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Manufacturer'
45782023.0,9252.0,-,OPEL,Zafira,2015,Minivan,No,Diesel,2.0 Turbo,397200 km,4,Manual,,4-May,Left wheel,Black,2.0,Invalid or Empty value in 'Drive wheels'
45688719.0,12231.0,988,TOYOTA,Prius,2009,Hatchback,No,Petrol,1.5,333300,,Variator,Front,4-May,Left wheel,Black,8.0,Invalid or Empty value in 'Cylinders'
45796777.0,18500.0,862,HYUNDAI,H1,2006,Universal,Yes,Diesel,2.5,272600 km,4,,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Gear box type'
,37066.0,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,91804 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid ID format (not an integer)
45804660.0,12388.0,-,,FIT,2008,Hatchback,No,Hybrid,1.3,454600 km,4,Automatic,Front,4-May,Right-hand drive,Silver,6.0,Invalid or Empty value in 'Manufacturer'
45651221.0,39201.0,1714,MERCEDES-BENZ,GLE 350,1991,,Yes,Petrol,3.5,49100 km,6,Automatic,Rear,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Category'
,32929.0,-,CHEVROLET,Equinox,2016,Jeep,No,Petrol,2.4,57600 km,4,Tiptronic,Front,4-May,Left wheel,Red,12.0,Invalid ID format (not an integer)
45815532.0,7997.0,-,BMW,525,2014,Sedan,Yes,Petrol,2.5,478933 km,6,Manual,Rear,4-May,Right-hand drive,Blue,,Invalid or Empty value in 'Airbags'
45772868.0,1646.0,1399,MERCEDES-BENZ,E 350,2019,Sedan,Yes,Petrol,3.5,648300 km,,Automatic,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Cylinders'
45794879.0,5645.0,-,VAZ,2121 (Niva),2015,Jeep,No,Petrol,1.7,597400 km,4,Manual,4x4,2-Mar,Left wheel,Green,0.0,Illegal characters in 'Model'
45758196.0,17249.0,1018,BMW,535,2002,Sedan,Yes,Petrol,3,447700 km,6,Automatic,Rear,,Left wheel,Silver,0.0,Invalid or Empty value in 'Doors'
45793782.0,10976.0,-,MERCEDES-BENZ,S 500,2009,Sedan,,CNG,5,526900 km,8,Tiptronic,Rear,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Leather interior'
45792246.0,20228.0,890,KIA,Optima,2001,Sedan,Yes,,2,132952 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Fuel type'
45642811.0,706.0,490,HONDA,Insight,2022,Hatchback,Yes,Hybrid,1.3,619210 km,4,Automatic,Front,4-May,Left wheel,,0.0,Invalid or Empty value in 'Color'
44782614.0,59586.0,-,MERCEDES-BENZ,GL 550,2011,Jeep,Yes,Petrol,5.5,125000 km,8,Tiptronic,4x4,4-May,Left wheel,Grey,,Invalid or Empty value in 'Airbags'
45769046.0,2430.0,1598,MERCEDES-BENZ,,2022,Sedan,Yes,Diesel,3,636900 km,6,Automatic,Rear,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Model'
45775937.0,21639.0,639,MITSUBISHI,Outlander Ã©ÂÂ¿Ã¢ÂÂÃ¥ÂÂªÃ©ÂÂ¿Ã¦Â¿ÂÃ¥ÂÂ¬Ã©ÂÂ¿?2014,2001,No,Petrol,2,82000 km,342600 km,Automatic,4x4,4-May,Left wheel,White,8,,Illegal characters in 'Model'
43908540.0,18189.0,586,TOYOTA,Prius Ã©ÂÂ¿Ã¦ÂÂ¬Ã¥ÂÂ¤Ã©ÂÂ¿Ã¦ÂÂÃ¥ÂÂ¬Ã©ÂÂ¿Ã¦Â¨Â¶Ã¥ÂÂÃ©ÂÂ¿?2012,2009,No,Hybrid,1.8,97000 km,398600 km,Variator,Front,4-May,Left wheel,Carnelian red,12,,Illegal characters in 'Model'
45770529.0,27598.0,891,HYUNDAI,Elantra,1996,Sedan,No,Petrol,,136500 km,4,Automatic,Front,4-May,Left wheel,White,10.0,Invalid or Empty value in 'Engine volume'
45757294.0,6272.0,1360,LEXUS,GX 470,2016,Jeep,Yes,Petrol,4.6,538500 km,,Automatic,4x4,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Cylinders'
,7840.0,462,CHEVROLET,Matiz,2010,Sedan,Yes,Petrol,1,39498 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid ID format (not an integer)
45789384.0,7056.0,645,TOYOTA,Prius,2011,Hatchback,No,Hybrid,1.8,,4,Variator,Front,2-Mar,Left wheel,White,12.0,Invalid or Empty value in 'Mileage'
45809086.0,8467.0,308,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,463600 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45815389.0,1411.0,1172,LEXUS,RX 350,2022,Jeep,Yes,Petrol,3.5,615600 km,6,Automatic,4x4,4-May,Left wheel,Red,12.0,Duplicate ID
45810645.0,8778.0,,CHEVROLET,Spark,2011,Sedan,Yes,Petrol,1,488000 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Levy'
45571454.0,26030.0,-,,Vito,2001,Minivan,Yes,Diesel,2.2 Turbo,317700 km,6,Tiptronic,Rear,4-May,Left wheel,Golden,4.0,Invalid or Empty value in 'Manufacturer'
44218307.0,40.0,-,HONDA,FIT,2022,Sedan,No,,1.5,668400 km,4,Automatic,Front,4-May,Right-hand drive,White,2.0,Invalid or Empty value in 'Fuel type'
45798044.0,,-,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,81250 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Price'
45732805.0,15257.0,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,,4,Automatic,Front,4-May,Left wheel,Grey,4.0,Invalid or Empty value in 'Mileage'
45645920.0,392.0,,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,587700 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Levy'
44309318.0,15053.0,781,CHEVROLET,Cruze,2010,Sedan,No,Petrol,1.4 Turbo,437700 km,4,Automatic,Front,4-May,Left wheel,,8.0,Invalid or Empty value in 'Color'
45759170.0,14113.0,-,TOYOTA,Aqua,2010,Hatchback,No,Hybrid,,372400 km,4,Variator,Front,4-May,Right-hand drive,Silver,8.0,Invalid or Empty value in 'Engine volume'
45149684.0,32929.0,1211,MERCEDES-BENZ,ML 350,1997,Jeep,,Diesel,3,173622 km,6,Automatic,4x4,4-May,Left wheel,Black,8.0,Invalid or Empty value in 'Leather interior'
45778720.0,9408.0,-,TOYOTA,Vitz funkargo,2016,Universal,No,Petrol,1.5,432900 km,4,Automatic,4x4,4-May,Right-hand drive,,2.0,Invalid or Empty value in 'Color'
45797556.0,34419.0,1249,HYUNDAI,H1,1996,,Yes,Diesel,2.5,155000 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Category'
45810563.0,20005.0,642,CHEVROLET,Orlando,2004,Jeep,Yes,Diesel,2,221200 km,4,Automatic,Front,4-May,Left wheel,Black,,Invalid or Empty value in 'Airbags'
44726392.0,8781.0,-,VAZ,2121 (Niva),2011,Jeep,No,Petrol,1.7,500700 km,4,Manual,4x4,2-Mar,Left wheel,White,1.0,Illegal characters in 'Model'
45687865.0,19444.0,-,TOYOTA,Prius,2005,Hatchback,Yes,Hybrid,1.8,390000 km,4,Automatic,Front,,Left wheel,Blue,6.0,Invalid or Empty value in 'Doors'
45815379.0,3763.0,891,LEXUS,IS 200,2017,Sedan,Yes,Petrol,2,665500 km,4,Automatic,Rear,4-May,Left wheel,White,12.0,Duplicate ID
,131308.0,1968,HYUNDAI,Santa FE,2019,Jeep,Yes,Petrol,3.8,21281 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid ID format (not an integer)
45645369.0,157.0,1058,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Petrol,3.5,723239 km,6,Automatic,4x4,4-May,Left wheel,Black,,Invalid or Empty value in 'Airbags'
45548523.0,46414.0,456,TOYOTA,Avalon,1987,,Yes,Hybrid,2.5,0 km,4,Tiptronic,Front,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Category'
45795528.0,19601.0,-,TOYOTA,Prius C,2004,Hatchback,No,Hybrid,1.5,346100 km,4,,Front,4-May,Left wheel,Grey,9.0,Invalid or Empty value in 'Gear box type'
45768742.0,941.0,986,TOYOTA,Camry,2017,Sedan,Yes,Hybrid,2.4,636300 km,4,,Front,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Gear box type'
43944071.0,81539.0,-,BMW,X5,2014,Jeep,Yes,Diesel,3.5 Turbo,104000 km,6,,4x4,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Gear box type'
45370358.0,11604.0,-,DODGE,Caliber,2014,Jeep,No,LPG,2,474500 km,,Variator,Front,4-May,Left wheel,Orange,8.0,Invalid or Empty value in 'Cylinders'
45810144.0,11099.0,966,CHEVROLET,Lacetti,2015,Sedan,Yes,,2,541500 km,4,Automatic,Front,4-May,Left wheel,White,4.0,Invalid or Empty value in 'Fuel type'
45809087.0,5959.0,966,DAEWOO,Lacetti,2009,Sedan,Yes,Diesel,2,,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Mileage'
45797298.0,3136.0,-,PEUGEOT,206,2020,Hatchback,Yes,Petrol,1.1,623400 km,4,Manual,Front,2-Mar,Left wheel,Green,,Invalid or Empty value in 'Airbags'
45774312.0,9095.0,934,LEXUS,IS 250,2011,Sedan,Yes,Petrol,,493800 km,6,Automatic,Rear,4-May,Left wheel,White,12.0,Invalid or Empty value in 'Engine volume'
45645729.0,9722.0,609,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,,680900 km,4,Automatic,Front,4-May,Left wheel,Black,12.0,Invalid or Empty value in 'Engine volume'
45771264.0,16621.0,1172,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,396700 km,6,,4x4,4-May,Left wheel,Silver,12.0,Invalid or Empty value in 'Gear box type'
45770110.0,29793.0,1053,MERCEDES-BENZ,E 350,1997,Sedan,Yes,Diesel,3.5,176100 km,6,Automatic,4x4,4-May,,Black,12.0,Invalid or Empty value in 'Wheel'
45732781.0,13366.0,836,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,498000 km,4,Automatic,,,Left wheel,Black,4.0,Invalid or Empty value in 'Drive wheels'
45773534.0,627.0,475,CHEVROLET,,2022,Jeep,Yes,Hybrid,1.4,710100 km,4,Automatic,Front,4-May,Left wheel,Red,0.0,Invalid or Empty value in 'Model'
45493450.0,8781.0,658,OPEL,Corsa,2019,Goods wagon,No,Diesel,1.3 Turbo,496727 km,4,Manual,,4-May,Left wheel,White,2.0,Invalid or Empty value in 'Drive wheels'
45649077.0,39201.0,1714,MERCEDES-BENZ,GLE 350,1990,Jeep,Yes,Petrol,3.5,300 km,6,,Rear,4-May,Left wheel,Black,0.0,Invalid or Empty value in 'Gear box type'
45816600.0,9408.0,-,BMW,3.20E+38,2012,Sedan,No,Petrol,2,487100 km,6,Manual,Rear,4-May,Left wheel,White,2.0,Illegal characters in 'Model'
45793035.0,6272.0,827,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,2,663500 km,,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Cylinders'
45732763.0,,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,187116 km,4,Automatic,Front,4-May,Left wheel,Black,4.0,Invalid or Empty value in 'Price'
45727536.0,15850.0,642,,Korando,2011,Jeep,Yes,Diesel,2,551000 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Manufacturer'
45804447.0,40556.0,877,HYUNDAI,Tucson,1989,Jeep,Yes,Diesel,1.7,56000 km,4,Automatic,Front,4-May,Left wheel,,4.0,Invalid or Empty value in 'Color'
45773829.0,15681.0,,BMW,X5,2009,Jeep,Yes,Diesel,3.0 Turbo,376700 km,8,Tiptronic,4x4,4-May,Left wheel,Black,6.0,Invalid or Empty value in 'Levy'
45774476.0,7840.0,,MERCEDES-BENZ,CLK 320,2015,Coupe,Yes,CNG,3.2,520900 km,6,Automatic,Rear,2-Mar,Left wheel,Black,2.0,Invalid or Empty value in 'Levy'
45733704.0,49751.0,1079,HYUNDAI,Sonata,2018,Sedan,Yes,Petrol,2,77130 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0,Duplicate ID
45792289.0,7997.0,,NISSAN,Note,2014,Hatchback,No,Petrol,1.5,705300 km,4,Automatic,Rear,4-May,Right-hand drive,Black,4.0,Invalid or Empty value in 'Levy'
45732628.0,9938.0,639,HYUNDAI,Sonata,2012,Sedan,Yes,LPG,2,534300 km,4,Automatic,,4-May,Left wheel,Silver,4.0,Invalid or Empty value in 'Drive wheels'
45755510.0,4077.0,1286,AUDI,,2017,Jeep,Yes,Petrol,3.2,538300 km,6,Automatic,4x4,4-May,Left wheel,Blue,12.0,Invalid or Empty value in 'Model'
45752288.0,2587.0,,NISSAN,Versa,2018,Sedan,Yes,Petrol,1.6,0 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0,Invalid or Empty value in 'Levy'
45804328.0,37291.0,749,JEEP,Compass,1990,Jeep,Yes,Petrol,,118700 km,4,Automatic,Front,4-May,,Black,4.0,Invalid or Empty value in 'Engine volume'
,9095.0,-,TOYOTA,Ist,2004,Sedan,No,Petrol,1.3,151000 km,4,Automatic,Front,4-May,Right-hand drive,White,2.0,Invalid ID format (not an integer)
